From,To,AT,BP,PM10,PM2.5,RH,SR,WD,WS,Benzene,Toluene,NH3,NO,NO2,NOx,Ozone,SO2,CO
10-10-2018 02:30,10-10-2018 02:45,25.9,984.3,384,70,76.9,1.3,49.5,0.9,5.7,44.2,31.1,1.9,44.6,25.3,43.2,32.8,0.6
10-10-2018 02:45,10-10-2018 03:00,25.6,984.4,224,57,78.6,1.2,46.3,0.8,5,36.3,31.2,0.6,51.4,27.8,35.1,26.1,2.4
10-10-2018 03:00,10-10-2018 03:15,25.5,984.4,224,57,79.3,1.1,65.7,0.6,4.7,33.2,33.1,160.9,55.9,29.4,29,21.8,0.6
10-10-2018 03:15,10-10-2018 03:30,25.5,984.5,224,57,79.2,1.2,55.2,0.9,5,35.5,33.9,1.1,56.3,30.8,30.5,19.5,0.6
10-10-2018 03:30,10-10-2018 03:45,25.5,984.5,376,57,79,1.1,54.5,0.9,5,36.9,34.3,0.8,49.8,27.2,38.3,68.6,0.5
10-10-2018 03:45,10-10-2018 04:00,25.5,984.6,205,57,79.6,1.2,55,0.9,5.2,36.9,34.2,0.6,36.7,20.1,49.5,17.5,0.4
10-10-2018 04:00,10-10-2018 04:15,25.5,984.5,205,57,79.7,1.1,52.8,1.1,5,33.7,34.5,99.2,31.7,16.6,53.7,18.6,0.4
10-10-2018 04:15,10-10-2018 04:30,25.5,984.5,205,57,79.6,1,55.7,1,4.5,29.3,35.4,0.8,31.6,17.4,56.3,18,0.3
10-10-2018 04:30,10-10-2018 04:45,25.5,984.5,416,57,79.3,1.1,58.6,1.1,4.1,28.4,35.3,1.1,34.5,19.3,57.2,17.6,0.2
10-10-2018 04:45,10-10-2018 05:00,25.4,984.6,217,50,79.3,1.2,47.1,1,3.9,26.4,35.4,0.4,32.1,17.4,55.3,17,0.2
10-10-2018 05:00,10-10-2018 05:15,25.2,984.7,217,50,80.4,1.1,54.5,0.8,3.9,22.4,35.5,37.1,39.8,20.5,45.6,17,0.1
10-10-2018 05:15,10-10-2018 05:30,25.1,984.9,217,50,81.1,1.2,49,0.8,4,22.8,37.1,0.9,47.4,25.9,34.7,16.4,0.1
10-10-2018 05:30,10-10-2018 05:45,25.1,984.9,401,50,81.2,1.2,52,1,4.1,25.9,37,1.7,50.5,28.2,33.5,15.6,0.1
10-10-2018 05:45,10-10-2018 06:00,25.3,985,244,52,79.6,1.7,62.5,0.9,4.4,28.7,36.1,15.5,32.4,16.4,55.1,15.9,0
10-10-2018 06:00,10-10-2018 06:15,25.3,985.2,244,52,79.7,4.6,62.6,0.8,4.3,31,36.5,1,35.9,19.7,56,15.5,1.3
10-10-2018 06:15,10-10-2018 06:30,25.2,985.4,244,52,80.3,15.2,52.3,1,3.9,24.4,34,0.1,41.9,22.4,47.1,14.6,1.2
10-10-2018 06:30,10-10-2018 06:45,25.2,985.6,371,52,80.1,32.2,55.3,0.8,3.7,19.1,34.7,0.6,45.2,24.5,42.2,14.5,1.1
10-10-2018 06:45,10-10-2018 07:00,25.4,985.9,201,39,80.2,51.2,59.1,0.9,3.8,19.1,36.4,2.7,53.1,30.6,32.4,13.7,1
10-10-2018 07:00,10-10-2018 07:15,25.6,986,201,39,79,75.5,65.5,0.9,4,20.6,36.2,2.8,53.5,30.6,33.7,13.6,1
10-10-2018 07:15,10-10-2018 07:30,26.1,986.3,201,39,77.3,102.4,72,0.7,4.1,21.8,34.6,4,51.2,30.5,37.9,12.8,None
10-10-2018 07:30,10-10-2018 07:45,26.3,986.7,298,39,76.1,133,42.5,1.5,4.3,22.7,35.1,3.2,48.7,28.5,42.4,13.2,None
10-10-2018 07:45,10-10-2018 08:00,26.6,986.9,238,48,74.5,154.2,46.2,1.9,4.4,24.2,34.4,3.1,45.5,26.6,48.6,13.6,None
10-10-2018 08:00,10-10-2018 08:15,27,987.2,238,48,72,179,48.7,1.8,4.4,23.6,34.3,1.8,37,21.2,56.5,14,0.6
10-10-2018 08:15,10-10-2018 08:30,27.5,987.3,238,48,70.5,234.3,48.3,1.7,4.2,23.4,34.9,1.2,34.8,19.5,59.3,13.8,None
10-10-2018 08:30,10-10-2018 08:45,28,987.5,224,42,69,267.9,49,1.8,4,30.3,35.2,1.6,40.9,23,57.7,13.9,0.6
10-10-2018 08:45,10-10-2018 09:00,28.4,987.5,224,42,67.6,298.1,45.7,1.5,4.2,31.7,34.8,3.7,45.4,27.1,59.5,13.4,0.6
10-10-2018 09:00,10-10-2018 09:15,28.8,987.7,224,42,64.4,329.6,36.5,1.9,4.3,35.1,34.5,3.8,39.8,24.2,69.7,13.7,0.5
10-10-2018 09:15,10-10-2018 09:30,28.9,987.8,224,42,63.2,358.2,43.7,2.1,4.8,46.4,35.1,2,39.4,22.6,91.2,14.5,0.4
10-10-2018 09:30,10-10-2018 09:45,29.7,987.9,259,44,61.4,385.2,43.4,1.6,4.6,39.2,35.7,1.6,35.7,20.3,107,18.6,0.4
10-10-2018 09:45,10-10-2018 10:00,29.4,987.8,259,44,61,416.8,46.3,2.3,4.7,41.7,35,1.8,32.6,18.8,120,22,0.3
10-10-2018 10:00,10-10-2018 10:15,30,987.7,259,44,59.4,439.4,63.2,1.4,5.6,44.5,34.4,0.3,28.8,15.6,117.2,31.6,0.4
10-10-2018 10:15,10-10-2018 10:30,30.2,987.7,259,44,60.2,451.3,41,2,5.2,45.5,36.4,0.4,37.9,20.4,112.9,35.8,0.3
10-10-2018 10:30,10-10-2018 10:45,30.4,987.7,254,108,58.8,334.6,45.1,2.2,4.9,38.7,37.9,1.7,39.5,22.4,105,41.6,0.3
10-10-2018 10:45,10-10-2018 11:00,30.8,987.5,254,108,57.1,431.8,49.7,1.7,6.1,41.8,37.8,2.1,38.5,22.2,95.1,48.3,0.3
10-10-2018 11:00,10-10-2018 11:15,31.4,987.3,254,108,54.9,227.4,53.9,1.5,5.6,50.6,39.8,2.9,38.9,23.1,89.7,49,0.3
10-10-2018 11:15,10-10-2018 11:30,31.9,987,254,108,53.5,228.9,50.8,1.5,4.7,47.1,40.8,3.3,37.1,22.4,91,47.8,0.3
10-10-2018 11:30,10-10-2018 11:45,32.2,986.8,255,79,52.8,415.4,62.2,1.2,4.3,42.3,41.3,2.9,40.1,23.7,90.6,52.2,None
10-10-2018 11:45,10-10-2018 12:00,32.3,986.6,255,79,52.2,521.5,46.1,1.8,4.1,47,41.3,3.6,44.2,26.4,80.2,60.4,None
10-10-2018 12:00,10-10-2018 12:15,32.4,986.3,255,79,51.3,520.8,49.1,1.3,4,42.5,41.9,2.8,44.5,26,82.8,62.8,None
10-10-2018 12:15,10-10-2018 12:30,32.8,986,255,79,50.2,515.7,54.3,1.4,4.7,42.2,42,3.1,39.8,23.6,102.1,60.8,None
10-10-2018 12:30,10-10-2018 12:45,33.2,985.7,256,74,48.3,503.6,57.6,1.1,4.3,36.4,42,1.9,26.9,15.8,126.7,45.6,None
10-10-2018 12:45,10-10-2018 13:00,33.4,985.4,256,74,48.7,491.7,55.7,1.2,4.2,58.5,41.4,0.9,24.5,13.8,134.4,32.6,None
10-10-2018 13:00,10-10-2018 13:15,32.9,985.3,256,74,49.9,470.8,42.9,2.2,4.1,45.3,40.6,0.2,23.3,12.5,140,27.9,0.7
10-10-2018 13:15,10-10-2018 13:30,33.5,984.9,256,74,48.3,458.5,79.1,0.9,3.8,34.5,43.7,3.1,20.6,10.6,137.9,26.4,None
10-10-2018 13:30,10-10-2018 13:45,33.2,984.8,224,56,48.4,432.9,49.6,1.6,4,38.7,44.6,1.8,22,10.9,143,24.1,6.5
10-10-2018 13:45,10-10-2018 14:00,33.4,984.5,224,56,47.9,408.4,48.7,1.5,3.6,31.9,43.2,1.2,20.3,10.4,140.9,22.9,0.8
10-10-2018 14:00,10-10-2018 14:15,33.4,984.3,224,56,48.4,377,66.9,1.3,4.7,41.5,57.7,1.6,22.1,11.4,57.7,22,0.8
10-10-2018 14:15,10-10-2018 14:30,33.2,984.1,224,56,47.5,353.1,45.8,1.7,3.7,32.6,34.8,3.7,45.4,27.1,59.5,13.4,None
10-10-2018 14:30,10-10-2018 14:45,33.1,983.8,213,56,49,323.6,39.8,1.6,3.8,52,34.5,3.8,39.8,24.2,123.8,13.7,None
10-10-2018 14:45,10-10-2018 15:00,33.4,983.6,213,56,46.9,292.2,69.5,0.7,3.5,66.1,35.1,2,39.4,22.6,126.9,14.5,None
10-10-2018 15:00,10-10-2018 15:15,33.3,983.7,213,56,47.4,252.2,53.6,1,3.5,63.5,31.9,1.6,20.3,10.6,107,22.1,0.8
10-10-2018 15:15,10-10-2018 15:30,33.3,983.6,213,56,47.3,215.1,62.6,0.6,3.2,42.6,33.2,1.8,22.9,12.1,120,20,0.8
10-10-2018 15:30,10-10-2018 15:45,33.3,983.5,213,53,47.2,183.4,58.1,0.6,3,51.8,34,0.3,24.2,12.5,117.2,31.6,0.8
10-10-2018 15:45,10-10-2018 16:00,33.1,983.5,213,53,47,156.5,75.1,0.4,3.1,37.9,36.4,0.4,37.9,20.4,121.3,35.8,0.3
10-10-2018 16:00,10-10-2018 16:15,32.9,983.5,213,53,46.8,127,84.1,0.5,3.4,48.7,37.9,1.7,39.5,22.4,122,41.6,0.3
10-10-2018 16:15,10-10-2018 16:30,32.5,983.5,213,53,48.2,94.2,79.1,0.3,3.3,39.6,37.8,2.1,38.5,22.2,115.7,48.3,0.3
10-10-2018 16:30,10-10-2018 16:45,32.1,983.6,207,72,49.5,63.9,85.4,0.4,3.5,35.7,25.6,2.9,39.3,20.6,103.9,20.3,1
10-10-2018 16:45,10-10-2018 17:00,31.6,983.6,207,72,51,46.8,111.3,0.3,3.9,33.1,40.8,0.7,38.4,21,100.7,19.6,1
10-10-2018 17:00,10-10-2018 17:15,31.3,983.6,207,72,51.8,30.5,86.1,0.3,5,39.8,26.9,1.4,36.7,20.7,103,19.9,1
10-10-2018 17:15,10-10-2018 17:30,30.9,983.7,207,72,54.6,15.9,86.2,0.3,5.2,48.4,29.4,1.2,48.1,26.2,84.7,20.2,1.1
10-10-2018 17:30,10-10-2018 17:45,30.6,983.7,240,62,54.8,5.9,65.7,0.7,5.4,72,30.4,2.8,55.8,29.5,77.4,22.1,1.3
10-10-2018 17:45,10-10-2018 18:00,30.3,983.7,240,62,54.9,1.9,72.2,0.8,7.9,87.4,29.9,3.1,63,32.5,72.1,21.6,1.4
10-10-2018 18:00,10-10-2018 18:15,30,983.8,240,62,56.5,1.2,72.5,0.5,7.2,90.7,29.1,0.3,77.4,41.5,50.9,21,1.7
10-10-2018 18:15,10-10-2018 18:30,29.6,983.8,240,62,58,1.2,60.6,0.6,6.7,138.1,28.9,0.9,102.6,54.5,27.3,21.7,1.8
10-10-2018 18:30,10-10-2018 18:45,29.5,984,263,66,58.3,1.1,77.4,0.4,8.2,84.3,32.1,3.5,118.5,65.8,12.7,21.7,1.9
10-10-2018 18:45,10-10-2018 19:00,29.5,984.1,263,66,58.6,1.2,62.4,0.7,8.8,154.2,33.3,5.9,129.7,73.9,6.4,21.7,2.1
10-10-2018 19:00,10-10-2018 19:15,29.4,984.2,263,66,59,1.3,55.9,0.8,9.2,152.2,33.7,12.2,134.1,81.3,5,21.3,2.4
10-10-2018 19:15,10-10-2018 19:30,29.3,984.3,263,66,58.4,1.2,63,0.7,9.4,111,37.9,5.4,123.8,70.2,9.2,22,2.2
10-10-2018 19:30,10-10-2018 19:45,29,984.5,271,66,60,1.3,60.9,0.6,10.6,208.3,37.9,2.2,125.9,68.7,9.2,23.4,2.5
10-10-2018 19:45,10-10-2018 20:00,28.6,984.6,271,66,61.7,1.3,50.3,0.5,9.9,130,36.7,7.8,124.9,73.1,4.9,22.8,2.4
10-10-2018 20:00,10-10-2018 20:15,28.9,984.6,271,66,59.2,1.3,62.1,0.7,10.8,363.3,36.8,8.8,122.8,72.5,6.1,None,2.2
10-10-2018 20:15,10-10-2018 20:30,28.8,984.7,271,66,59.7,1.3,60.9,0.6,11,274.9,36.8,7,122.8,71,5.6,23,2.3
10-10-2018 20:30,10-10-2018 20:45,28.8,984.9,271,61,60,1.3,57.1,0.7,10.1,198.8,36.5,8.7,117.9,69.8,5.7,23.7,2.4
10-10-2018 20:45,10-10-2018 21:00,28.6,985,271,61,66.6,1.2,58.6,0.4,9.8,141.8,36.2,13.4,112.8,70.9,4.3,22.7,2.6
10-10-2018 21:00,10-10-2018 21:15,28.1,985.1,271,61,63.4,1.2,64.4,0.4,9.7,93.2,36.7,14.8,113.6,72.5,3.8,None,2.5
10-10-2018 21:15,10-10-2018 21:30,27.8,985.2,271,61,66.1,1.3,63.9,0.4,10.6,97.8,36.6,20.2,110.7,75.4,3.4,22.2,2.6
10-10-2018 21:30,10-10-2018 21:45,27.6,985.2,268,59,67.6,1.2,52,0.5,10.6,96.2,37.5,30.5,113.4,85.2,3.8,None,2.6
10-10-2018 21:45,10-10-2018 22:00,27.5,985.3,268,59,67.4,1.4,67.4,0.5,11.5,182.2,36.9,34.5,110.8,87.1,3.9,22.1,2.7
10-10-2018 22:00,10-10-2018 22:15,27.6,985.4,268,59,66.7,1.4,53.1,0.5,11.1,186.8,38.1,32.3,108.8,84.2,4.5,20.3,2.7
10-10-2018 22:15,10-10-2018 22:30,27.3,985.5,268,59,68.4,1.4,54.5,0.5,11.1,220.4,37.6,37.8,107.8,88.1,3.4,19.3,2.8
10-10-2018 22:30,10-10-2018 22:45,27.5,985.5,282,48,67.1,1.4,46,0.5,10.4,110.3,35.2,29,111,82.7,3.9,17.8,2.6
10-10-2018 22:45,10-10-2018 23:00,27.5,985.5,282,48,66.6,1.4,56.9,0.6,10.4,119.3,33.2,24.8,105.8,76.5,3.5,17.4,2.5
10-10-2018 23:00,10-10-2018 23:15,27.6,985.6,282,48,66.5,1.3,57.8,0.5,9.4,96.5,32.9,23.6,106.5,76,4,17.4,2.5
10-10-2018 23:15,10-10-2018 23:30,27.4,985.7,282,48,67.6,1.3,50.2,0.7,8.4,88.7,33.8,26.8,104.9,77.6,4.2,17.6,2.5
10-10-2018 23:30,10-10-2018 23:45,27.5,985.6,274,59,67.1,1.2,54,0.6,7.7,77.1,33.9,20.3,99.8,69.7,3.4,18,1.7
10-10-2018 23:45,11-10-2018 00:00,27.6,985.6,274,59,67.2,1.2,62.3,0.7,8,77.7,33.1,10,99.7,61.2,5.2,17.5,1.1
11-10-2018 00:00,11-10-2018 00:15,27.4,985.6,274,59,69.2,1.4,52.2,0.7,6.8,65.3,32.9,8.3,85.8,52.5,6.8,17.4,1.1
11-10-2018 00:15,11-10-2018 00:30,27.3,985.6,274,59,72.4,1.3,52.6,0.8,6.5,56.8,33.6,17,91.9,62.8,4.3,17.2,1.2
11-10-2018 00:30,11-10-2018 00:45,27.2,985.5,265,58,73,1.3,62.3,0.6,6.1,51.5,33.6,12.8,89.2,57.8,4.5,18.1,1.3
11-10-2018 00:45,11-10-2018 01:00,27.2,985.5,265,58,71.6,1.3,64.5,0.7,6.4,54.6,34.1,2,78.8,43.5,9.2,17.9,1.1
11-10-2018 01:00,11-10-2018 01:15,27,985.5,265,58,71.8,1.3,62.3,0.7,6.1,44.6,37.3,0.9,70.5,38.2,9.2,17.6,1.1
11-10-2018 01:15,11-10-2018 01:30,26.9,985.4,265,58,73.1,1.2,59.9,0.6,5.6,41.8,37.5,1.2,72.8,39.7,4.9,16.9,1
11-10-2018 01:30,11-10-2018 01:45,26.7,985.5,233,55,74.8,1.4,60.9,0.6,5.3,39.5,34.3,0.2,74.1,39.5,13.4,17,1.1
11-10-2018 01:45,11-10-2018 02:00,26.4,985.4,233,55,76.9,1.3,60.4,0.6,4.9,37.4,36.8,7,122.8,71,13.4,23,2.3
11-10-2018 02:00,11-10-2018 02:15,26.3,985.3,233,55,77,1.3,62.9,0.7,4.8,44.2,36.5,8.7,117.9,69.8,16.8,23.7,2.4
11-10-2018 02:15,11-10-2018 02:30,26.3,985.2,233,55,77.1,1.2,61.6,0.5,5,48.7,36.2,13.4,112.8,70.9,16.9,22.7,2.6
11-10-2018 02:30,11-10-2018 02:45,26.3,985.3,219,57,76.4,1.1,78.6,0.4,4.5,41.5,29.8,1.2,43.8,24.1,28.4,15.7,0.7
11-10-2018 02:45,11-10-2018 03:00,26.3,985.4,219,57,76.6,1.3,53.5,0.7,5,41.8,29.9,20.2,35.9,19,37.9,16.5,0.7
11-10-2018 03:00,11-10-2018 03:15,26.2,985.3,219,57,77.1,1.2,58.6,0.7,7,45.8,30.7,0.4,30,16.3,42.6,17.9,0.7
11-10-2018 03:15,11-10-2018 03:30,26,985.4,219,57,78.7,1.4,59.8,0.8,4.3,39.7,32.3,0.2,31.9,17.1,37.8,16.7,0.7
11-10-2018 03:30,11-10-2018 03:45,25.8,985.3,205,48,79.6,1.5,54.3,0.8,3.9,33.3,33,32.3,34.1,18.1,33.8,None,1
11-10-2018 03:45,11-10-2018 04:00,25.7,985.3,205,48,80.8,1.5,49.2,0.9,4.1,35.2,32.6,0.5,45.5,24.7,23.9,16.3,0.9
11-10-2018 04:00,11-10-2018 04:15,25.7,985.4,205,48,81,1.4,55.8,0.9,4.2,33.5,33.2,0.6,48.9,26.5,19.5,15.7,1
11-10-2018 04:15,11-10-2018 04:30,25.6,985.4,205,48,81.7,1.4,52.2,1.1,4.1,32.3,34.5,0.9,60.5,32.7,12.8,15.6,0.8
11-10-2018 04:30,11-10-2018 04:45,25.6,985.6,215,50,82.3,1.3,53.2,1,4.2,31.6,35.1,2.1,64.4,35.8,9.8,16.1,0.9
11-10-2018 04:45,11-10-2018 05:00,25.5,985.7,215,50,82.6,1.4,49.1,1.2,4,30.3,34.9,2.7,65.1,36.9,9.2,16,1
11-10-2018 05:00,11-10-2018 05:15,25.4,985.8,215,50,82.9,1.4,49.4,1,4.1,28.7,35.8,1.7,59.3,32.8,11.4,14.7,0.8
11-10-2018 05:15,11-10-2018 05:30,25.4,985.9,215,50,83.1,1.3,49.7,0.8,4,29.5,36.5,2.3,55.7,31.5,12.3,14.8,0.8
11-10-2018 05:30,11-10-2018 05:45,25.5,986.1,206,52,82.6,1.4,45.7,1.2,3.9,31,36.7,0.3,50.4,27,17.1,14,1
11-10-2018 05:45,11-10-2018 06:00,25.5,986.3,206,52,81.9,1.9,52.1,1.3,3.9,30.5,36.2,0.8,47.1,25.7,22.8,14.2,0.8
11-10-2018 06:00,11-10-2018 06:15,25.4,986.4,206,52,82.4,4.3,53.1,1,3.9,29.2,37.4,1.6,47.2,26.4,19.2,15.1,0.9
11-10-2018 06:15,11-10-2018 06:30,25.4,986.4,206,52,82.2,9.7,54.2,0.9,4,26.5,38.5,1.2,52.3,28.8,18.3,15.4,0.8
11-10-2018 06:30,11-10-2018 06:45,25.5,986.4,212,40,81.4,17.2,58.5,0.6,4.2,25.8,37,2.6,49.1,28.2,20.6,16.7,0.8
11-10-2018 06:45,11-10-2018 07:00,25.6,986.5,212,40,80.7,34,61.2,0.7,4.1,26.5,37.4,3.3,52.5,30.7,19.9,15.9,0.9
11-10-2018 07:00,11-10-2018 07:15,26,986.6,212,40,79,67.8,69.3,0.7,4.1,27.9,36.3,2.3,50.9,29,22.2,15.8,0.8
11-10-2018 07:15,11-10-2018 07:30,26.4,986.7,212,40,76.7,93.8,119.4,0.5,4.1,29.9,33.8,2.3,47.4,27.1,25.9,15.3,0.8
11-10-2018 07:30,11-10-2018 07:45,26.8,986.8,224,45,74.5,135.2,103.4,0.6,4.1,32,33.7,3.1,48.3,28.1,28.5,15.8,0.8
11-10-2018 07:45,11-10-2018 08:00,27.3,987,224,45,71.7,155.5,128.3,0.7,4.3,32.8,32.9,2.5,46.9,27,30.4,16.8,0.8
11-10-2018 08:00,11-10-2018 08:15,27.9,987.2,224,45,69.2,199.2,94.8,0.5,4.2,31.2,33.2,3.3,50.7,29.6,32.6,20.4,0.8
11-10-2018 08:15,11-10-2018 08:30,28.4,987.4,224,45,66.7,265.7,146.4,0.7,4,26.3,34.1,3.6,48.8,28.9,33.1,29.3,0.8
11-10-2018 08:30,11-10-2018 08:45,29.1,987.5,230,47,64.6,259.3,141.7,0.7,3.8,20,34.2,3.9,48.4,28.9,37.7,34.4,0.8
11-10-2018 08:45,11-10-2018 09:00,28.8,987.7,230,47,65.3,185.7,152.5,0.7,3.7,17.5,33.3,2,36.4,21,50,29,0.8
11-10-2018 09:00,11-10-2018 09:15,28.8,987.9,230,47,65.1,201.5,90,0.4,4,17.5,32.8,1.1,34.9,19.4,57.5,24.1,0.8
11-10-2018 09:15,11-10-2018 09:30,29.4,987.9,230,47,62.6,272.4,132.7,0.6,4.2,17.2,33,0.7,33.2,18.2,62.8,22.9,0.8
11-10-2018 09:30,11-10-2018 09:45,29.9,988,237,45,60.4,348,122.3,0.7,3.8,18.2,33.6,1.2,32.6,18.3,66.5,15.7,0.8
11-10-2018 09:45,11-10-2018 10:00,30.4,988,237,45,58.9,387.8,101.8,0.5,3.8,18.1,33.2,1.2,35,19.6,73.4,21.2,0.8
11-10-2018 10:00,11-10-2018 10:15,30.7,988,237,45,56.6,422.2,138.3,0.8,3.9,18,33.1,1.8,30.3,17.5,86,21.7,0.8
11-10-2018 10:15,11-10-2018 10:30,31.5,988.1,237,45,52.8,440.1,118.1,0.7,4.4,19.7,33,0.6,24.4,13.4,96.4,23,0.7
11-10-2018 10:30,11-10-2018 10:45,31.5,987.9,229,48,52.5,313.7,162.7,1.6,4.5,21.1,34.6,1.2,24.9,14.2,101.8,22.8,0.6
11-10-2018 10:45,11-10-2018 11:00,31.5,987.8,229,48,52.2,430.9,146.7,1.1,4.2,19.8,35.1,1.2,23,13.3,108.9,21.9,0.6
11-10-2018 11:00,11-10-2018 11:15,32.3,987.7,229,48,51.3,246,159.4,1,4,18.3,35.7,0.6,22.8,12.6,111.3,23.3,0.6
